subj_idx,valence,Match,shape,rt
v010004,ordinary,match,triangle,663.690000015777
v010004,ordinary,mismatch,triangle,611.114999977872
v010004,ordinary,match,triangle,715.024999983143
v010004,bad,match,square,581.109999999171
v010004,good,match,circular,654.775000002701
v010004,bad,mismatch,square,565.76500000665
v010004,good,match,circular,440.019999979995
v010004,ordinary,mismatch,triangle,841.660000005504
v010004,bad,match,square,755.98000001628
v010004,good,match,circular,539.084999996703
v010004,ordinary,match,triangle,693.90499999281
v010004,bad,mismatch,square,656.854999979259
v010004,ordinary,match,triangle,584.360000008019
v010004,good,mismatch,circular,628.014999994775
v010004,ordinary,mismatch,triangle,711.330000020098
v010004,good,mismatch,circular,839.329999987967
v010004,bad,match,square,629.894999990938
v010004,ordinary,mismatch,triangle,511.209999996936
v010004,ordinary,match,triangle,637.270000006538
v010004,bad,match,square,681.230000016512
v010004,good,mismatch,circular,614.914999983739
v010004,good,match,circular,485.030000010738
v010004,ordinary,mismatch,triangle,746.565000008559
v010004,ordinary,match,triangle,694.489999994403
v010004,good,match,circular,525.555000000168
v010004,bad,mismatch,square,579.704999981914
v010004,good,mismatch,circular,690.969999996014
v010004,bad,mismatch,square,772.92999997735
v010004,bad,match,square,582.164999999804
v010004,ordinary,mismatch,triangle,653.950000007171
v010004,ordinary,match,triangle,638.119999988703
v010004,good,match,circular,547.565000015311
v010004,good,match,circular,461.74999998766
v010004,bad,mismatch,square,666.93999999552
v010004,bad,mismatch,square,665.960000013001
v010004,good,mismatch,circular,725.67500002333
v010004,bad,match,square,658.86500000488
v010004,good,mismatch,circular,606.28499998711
v010004,bad,match,square,607.285000005504
v010004,good,mismatch,circular,609.139999985928
v010004,bad,mismatch,square,664.399999979651
v010004,bad,match,square,766.759999998612
v010004,ordinary,mismatch,triangle,526.239999977406
v010004,good,mismatch,circular,569.694999983767
v010004,bad,mismatch,square,672.590000001946
v010004,good,match,circular,630.799999984447
v010004,ordinary,mismatch,triangle,587.464999989606
v010004,bad,match,square,571.759999991627
v010004,good,match,circular,521.925000008196
v010004,ordinary,match,triangle,615.760000015143
v010004,good,match,circular,467.739999992773
v010004,ordinary,mismatch,triangle,715.010000014445
v010004,bad,match,square,700.995000021067
v010004,good,match,circular,473.465000017313
v010004,good,mismatch,circular,571.020000003045
v010004,ordinary,match,triangle,575.359999987995
v010004,bad,match,square,649.680000002263
v010004,good,mismatch,circular,581.995000015013
v010004,ordinary,mismatch,triangle,562.635000009323
v010004,ordinary,match,triangle,680.385000014212
v010004,bad,mismatch,square,619.514999998501
v010004,bad,mismatch,square,654.20499999891
v010004,ordinary,match,triangle,646.840000001248
v010004,ordinary,mismatch,triangle,521.760000003269
v010004,ordinary,match,triangle,763.494999991963
v010004,good,match,circular,458.870000002207
v010004,ordinary,mismatch,triangle,585.865000000922
v010004,bad,mismatch,square,659.379999997327
v010004,bad,match,square,598.339999996824
v010004,bad,mismatch,square,640.429999999469
v010004,good,mismatch,circular,582.979999977397
v010004,good,mismatch,circular,653.250000003027
v010004,good,match,circular,607.615000015358
v010004,good,match,circular,667.450000008103
v010004,ordinary,match,triangle,617.884999985108
v010004,bad,mismatch,square,676.364999992074
v010004,ordinary,match,triangle,520.350000006147
v010004,ordinary,mismatch,triangle,532.375000009779
v010004,good,match,circular,486.980000016047
v010004,bad,match,square,479.359999997541
v010004,bad,match,square,670.535000012023
v010004,good,mismatch,circular,601.720000006026
v010004,good,mismatch,circular,611.660000024131
v010004,bad,mismatch,square,677.584999997634
v010004,good,match,circular,455.155000003288
v010004,ordinary,match,triangle,581.830000010086
v010004,bad,mismatch,square,493.825000012293
v010004,good,mismatch,circular,584.395000012591
v010004,good,mismatch,circular,596.480000007432
v010004,bad,match,square,545.355000009295
v010004,ordinary,mismatch,triangle,492.780000000494
v010004,good,match,circular,352.375000016764
v010004,bad,mismatch,square,644.759999995586
v010004,ordinary,mismatch,triangle,590.475000004517
v010004,ordinary,match,triangle,581.119999988005
v010004,good,match,circular,490.539999998873
v010004,bad,mismatch,square,586.060000001453
v010004,bad,match,square,780.240000021877
v010004,ordinary,mismatch,triangle,550.869999977294
v010004,good,mismatch,circular,530.870000016876
v010004,bad,mismatch,square,562.275000003865
v010004,ordinary,mismatch,triangle,653.874999989057
v010004,good,match,circular,373.890000017127
v010004,bad,match,square,569.774999981746
v010004,good,mismatch,circular,568.440000002738
v010004,ordinary,match,triangle,549.705000012182
v010004,bad,match,square,697.065000014845
v010004,ordinary,match,triangle,568.404999998165
v010004,bad,mismatch,square,666.075000015553
v010004,good,match,circular,451.934999990044
v010004,bad,mismatch,square,653.15999998711
v010004,ordinary,match,triangle,577.309999993304
v010004,bad,match,square,581.0600000259
v010004,ordinary,mismatch,triangle,510.385000001406
v010004,good,mismatch,circular,624.955000006594
v010004,good,mismatch,circular,641.49500001804
v010004,good,match,circular,475.539999984903
v010004,ordinary,mismatch,triangle,562.005000014324
v010004,ordinary,match,triangle,599.375000019791
v010004,bad,match,square,571.714999998221
v010004,bad,mismatch,square,517.380000004778
v010004,ordinary,match,triangle,563.605000003008
v010004,bad,mismatch,square,506.349999981467
v010004,good,mismatch,circular,623.739999980899
v010004,good,match,circular,528.399999981048
v010004,good,match,circular,589.669999986654
v010004,bad,match,square,514.035000000149
v010004,ordinary,mismatch,triangle,534.389999986161
v010004,good,mismatch,circular,558.504999993602
v010004,bad,match,square,631.045000016456
v010004,good,mismatch,circular,601.75000000163
v010004,ordinary,mismatch,triangle,573.370000027353
v010004,bad,match,square,575.955000007525
v010004,bad,mismatch,square,576.020000007702
v010004,good,match,circular,464.905000000726
v010004,ordinary,mismatch,triangle,663.850000011735
v010004,good,match,circular,642.710000014631
v010004,bad,mismatch,square,608.764999982668
v010004,good,mismatch,circular,576.029999996535
v010004,ordinary,match,triangle,662.520000012591
v010004,bad,match,square,530.544999986887
v010004,good,mismatch,circular,626.050000020768
v010004,ordinary,mismatch,triangle,583.454999985406
v010004,ordinary,match,triangle,642.999999981839
v010004,good,match,circular,511.644999991404
v010004,bad,mismatch,square,531.684999994468
v010004,ordinary,mismatch,triangle,659.345000021858
v010004,good,match,circular,446.159999992233
v010004,ordinary,mismatch,triangle,532.479999994393
v010004,good,mismatch,circular,781.565000012051
v010004,bad,match,square,553.035000019008
v010004,ordinary,match,triangle,638.774999999441
v010004,ordinary,match,triangle,530.950000014855
v010004,good,mismatch,circular,601.519999996526
v010004,bad,mismatch,square,615.950000006706
v010004,bad,match,square,616.780000011204
v010004,bad,mismatch,square,526.519999984885
v010004,ordinary,mismatch,triangle,542.88500000257
v010004,good,match,circular,572.96999997925
v010004,ordinary,mismatch,triangle,541.874999995343
v010004,ordinary,mismatch,triangle,754.95500001125
v010004,good,mismatch,circular,638.720000017202
v010004,good,mismatch,circular,662.645000003977
v010004,good,match,circular,474.950000003446
v010004,bad,mismatch,square,563.380000006873
v010004,ordinary,match,triangle,660.499999998137
v010004,ordinary,match,triangle,568.494999984978
v010004,bad,match,square,687.969999999041
v010004,good,match,circular,585.045000014361
v010004,bad,mismatch,square,653.244999994058
v010004,ordinary,match,triangle,569.690000003902
v010004,bad,mismatch,square,527.0399999863
v010004,bad,mismatch,square,537.535000010394
v010004,good,match,circular,480.744999978924
v010004,good,mismatch,circular,538.960000005318
v010004,bad,match,square,571.590000006836
v010004,bad,match,square,689.554999989923
v010004,good,mismatch,circular,638.024999992922
v010004,good,match,circular,474.770000000717
v010004,ordinary,mismatch,triangle,547.474999999395
v010004,bad,match,square,515.574999997625
v010004,bad,match,square,568.520000000717
v010004,good,mismatch,circular,619.795000005979
v010004,good,match,circular,469.319999974687
v010004,good,mismatch,circular,719.729999982519
v010004,ordinary,match,triangle,718.569999997271
v010004,ordinary,match,triangle,500.579999992624
v010004,ordinary,mismatch,triangle,555.504999996629
v010004,bad,mismatch,square,649.429999990389
v010004,good,match,circular,523.24999999837
v010004,ordinary,match,triangle,728.605000011157
v010004,ordinary,mismatch,triangle,563.775000016904
v010004,bad,mismatch,square,687.349999992875
v010004,bad,match,square,611.204999993788
v010004,good,mismatch,circular,550.719999999274
v010004,good,match,circular,539.954999985639
v010004,ordinary,match,triangle,528.170000005048
v010004,good,match,circular,543.390000006184
v010004,ordinary,mismatch,triangle,660.4600000137
v010004,bad,match,square,547.97499999404
v010004,good,mismatch,circular,643.655000021681
v010004,bad,mismatch,square,689.020000019809
v010004,good,mismatch,circular,604.580000013812
v010004,ordinary,mismatch,triangle,545.335000002524
v010004,good,match,circular,497.769999987213
v010004,good,mismatch,circular,532.674999994924
v010004,bad,match,square,568.364999984624
v010004,ordinary,mismatch,triangle,582.179999997607
v010004,good,match,circular,510.815000016009
v010004,bad,mismatch,square,500.804999988759
v010004,bad,match,square,584.065000002738
v010004,ordinary,match,triangle,674.180000001797
v010004,ordinary,match,triangle,507.225000008475
v010004,bad,mismatch,square,600.550000002841
v010004,ordinary,mismatch,triangle,541.46999999648
v010004,good,mismatch,circular,634.370000014314
v010004,good,match,circular,465.30999999959
v010004,ordinary,mismatch,triangle,633.675000019139
v010004,good,match,circular,513.975000008941
v010004,good,mismatch,circular,492.270000017015
v010004,ordinary,match,triangle,710.055000003194
v010004,bad,match,square,567.745000007562
v010004,bad,mismatch,square,587.690000014845
v010004,bad,match,square,750.765000004321
v010004,ordinary,mismatch,triangle,584.00500001153
v010004,ordinary,match,triangle,653.155000007246
v010004,good,match,circular,513.440000009723
v010004,good,match,circular,479.844999994384
v010004,ordinary,match,triangle,584.579999995185
v010004,bad,match,square,565.799999982119
v010004,bad,mismatch,square,618.235000001732
v010004,good,mismatch,circular,587.689999985741
v010004,good,mismatch,circular,650.079999992158
v010004,ordinary,mismatch,triangle,636.200000008103
v010004,ordinary,mismatch,triangle,594.745000009425
v010004,ordinary,match,triangle,565.250000014203
v010004,ordinary,match,triangle,852.264999994077
v010004,bad,match,square,704.900000011548
v010004,ordinary,mismatch,triangle,652.895000006538
v010004,bad,mismatch,square,619.624999992084
v010004,bad,mismatch,square,730.054999992717
v010004,good,mismatch,circular,651.579999976093
v010004,good,match,circular,508.130000001984
v010004,good,match,circular,504.205000004731
v010004,good,mismatch,circular,550.090000004275
v010004,good,mismatch,circular,554.625000018859
v010004,ordinary,mismatch,triangle,537.225000007311
v010004,bad,match,square,859.220000013011
v010004,good,mismatch,circular,601.27499999362
v010004,good,match,circular,533.234999980778
v010004,bad,mismatch,square,640.559999999823
v010004,bad,mismatch,square,619.239999999991
v010004,bad,match,square,595.624999987194
v010004,ordinary,mismatch,triangle,595.429999986663
v010004,ordinary,match,triangle,588.924999989104
v010004,good,match,circular,509.014999988722
v010004,bad,mismatch,square,637.244999990799
v010004,ordinary,mismatch,triangle,566.999999980908
v010004,good,mismatch,circular,583.164999989094
v010004,good,mismatch,circular,638.635000010254
v010004,ordinary,match,triangle,658.695000020089
v010004,ordinary,mismatch,triangle,550.869999977294
v010004,bad,match,square,637.479999975767
v010004,bad,mismatch,square,691.48999999743
v010004,good,match,circular,409.149999992223
v010004,ordinary,match,triangle,648.615000012796
v010004,bad,match,square,598.794999998063
v010004,good,match,circular,550.239999982296
v010005,bad,mismatch,square,978.899999999965
v010005,good,match,circular,841.199999999953
v010005,ordinary,mismatch,triangle,900.299999999988
v010005,good,match,circular,693.099999999977
v010005,good,mismatch,circular,822.899999999965
v010005,good,mismatch,circular,996.300000000047
v010005,ordinary,mismatch,triangle,934.300000000047
v010005,bad,mismatch,square,804.499999999942
v010005,good,match,circular,681.500000000116
v010005,good,mismatch,circular,729.800000000047
v010005,good,mismatch,circular,818.599999999977
v010005,good,match,circular,611.000000000116
v010005,good,mismatch,circular,873.500000000116
v010005,bad,match,square,925.199999999837
v010005,ordinary,mismatch,triangle,747.599999999977
v010005,good,mismatch,circular,804.5
v010005,ordinary,match,triangle,907.500000000116
v010005,bad,mismatch,square,982.900000000256
v010005,good,match,circular,924.800000000047
v010005,good,match,circular,939.099999999977
v010005,bad,mismatch,square,968.20000000007
v010005,good,mismatch,circular,982.099999999977
v010005,ordinary,match,triangle,849.699999999953
v010005,ordinary,mismatch,triangle,846.300000000163
v010005,bad,mismatch,square,884
v010005,bad,mismatch,square,953.20000000007
v010005,good,match,circular,712.500000000116
v010005,ordinary,mismatch,triangle,803.5
v010005,good,match,circular,686.199999999953
v010005,good,match,circular,693.699999999953
